gbifID,scientificName,family,order,eventDate,basisOfRecord,decimalLatitude,decimalLongitude,stateProvince,datasetName,recordedBy,n_individuals,X,Y
5506195205,"Cariama cristata (Linnaeus, 1766)",Cariamidae,Cariamiformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,7,657766.2083815779,7831364.345306104
3745700182,"Myiarchus ferox (Gmelin, 1789)",Tyrannidae,Passeriformes,1973-07-24,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Antônio Corrêa Filho,9,631715.4776308604,7841859.0227122335
2171280901,"Eupetomena macroura (J.F.Gmelin, 1788)",Trochilidae,Apodiformes,2016-10-15,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,5,632548.598389779,7840098.72007939
3294837417,"Rhopospina caerulescens (Wied-Neuwied, 1830)",Thraupidae,Passeriformes,2020-12-20,HUMAN_OBSERVATION,-20.315615,-46.833275,Minas Gerais,,obsr1115302,10,308590.0044995516,7752528.672881655
5840151308,"Stelgidopteryx ruficollis (Vieillot, 1817)",Hirundinidae,Passeriformes,2025-09-30T17:04,HUMAN_OBSERVATION,-19.522096,-43.745428,Minas Gerais,iNaturalist research-grade observations,Davidson Moreira,2,631634.5172399943,7840920.489169046
5070051476,"Chlorophonia cyanocephala (Vieillot, 1819)",Fringillidae,Passeriformes,2025-02-15T09:41,HUMAN_OBSERVATION,-20.098412,-43.489117,Minas Gerais,iNaturalist research-grade observations,filipeprates,7,657961.8874375797,7776912.551071456
3220919947,"Furnarius rufus (Gmelin, 1788)",Furnariidae,Passeriformes,2020-02-23,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1211577,4,307056.24726230686,7749446.884850265
2723601585,"Polystictus superciliaris (Wied-Neuwied, 1831)",Tyrannidae,Passeriformes,2016-10-14,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,8,632548.598389779,7840098.72007939
5318036523,"Chrysuronia versicolor (Vieillot, 1818)",Trochilidae,Apodiformes,2024-01-29,HUMAN_OBSERVATION,-20.097754,-43.48859,Minas Gerais,,obsr553166,2,658017.6551628779,7776984.886085302
5164007304,"Philydor rufum (Vieillot, 1818)",Furnariidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,1,658080.9597998535,7777023.389103258
4664694360,"Ardea ibis Linnaeus, 1758",Ardeidae,Pelecaniformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,2,305693.68330693664,7749238.22244161
5070025169,"Augastes scutatus (Temminck, 1824)",Trochilidae,Apodiformes,2025-02-15T06:43,HUMAN_OBSERVATION,-20.101558,-43.500998,Minas Gerais,iNaturalist research-grade observations,filipeprates,6,656716.3856775846,7776575.535308204
3745701128,"Aratinga aurea (Gmelin, 1788)",Psittacidae,Psittaciformes,1973-12-18,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Ivan Sazima,5,631715.4776308604,7841859.0227122335
5459973321,"Psittacara leucophthalmus (Müller & Pls, 1776)",Psittacidae,Psittaciformes,2024-12-08,HUMAN_OBSERVATION,-20.343323,-46.847748,Minas Gerais,,obsr3387929,2,307112.8778519528,7749444.309124844
3209527591,"Sporophila caerulescens (Vieillot, 1823)",Thraupidae,Passeriformes,2020-12-20,HUMAN_OBSERVATION,-20.315615,-46.833275,Minas Gerais,,obsr1115302,5,308590.0044995516,7752528.672881655
5455187262,"Rupornis magnirostris (Gmelin, 1788)",Accipitridae,Accipitriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,6,308211.5650104912,7751386.47036794
5164033355,"Drymophila malura (Temminck, 1825)",Thamnophilidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,5,658080.9597998535,7777023.389103258
3208669075,"Colaptes melanochloros (J.F.Gmelin, 1788)",Picidae,Piciformes,2020-12-21,HUMAN_OBSERVATION,-20.315615,-46.833275,Minas Gerais,,obsr1115302,4,308590.0044995516,7752528.672881655
5828202442,"Passer domesticus (Linnaeus, 1758)",Passeridae,Passeriformes,2025-09-10T09:17,HUMAN_OBSERVATION,-19.521536,-43.739983,Minas Gerais,iNaturalist research-grade observations,Túlio Torres,7,632206.3549800017,7840978.276548818
5447892892,"Gubernetes yetapa (Vieillot, 1818)",Tyrannidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,4,657766.2083815779,7831364.345306104
5319728174,"Coragyps atratus (Bechstein, 1793)",Cathartidae,Accipitriformes,2024-12-07,HUMAN_OBSERVATION,-20.339453,-46.83927,Minas Gerais,,obsr2661064,8,307993.3496410668,7749882.654024154
4730351196,"Nystalus chacuru (Vieillot, 1816)",Bucconidae,Piciformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,1,305693.68330693664,7749238.22244161
4833896274,"Passer domesticus (Linnaeus, 1758)",Passeridae,Passeriformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,7,305693.68330693664,7749238.22244161
4804539201,"Picumnus cirratus Temminck, 1825",Picidae,Piciformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,6,305693.68330693664,7749238.22244161
2186893046,"Eucometis penicillata (Spix, 1825)",Thraupidae,Passeriformes,2016-10-14,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,9,632548.598389779,7840098.72007939
3745700208,"Elaenia flavogaster (Thunberg, 1822)",Tyrannidae,Passeriformes,1973-09-05,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Ivan Sazima,2,631715.4776308604,7841859.0227122335
5070123261,"Poecilotriccus plumbeiceps (Lafresnaye, 1846)",Tyrannidae,Passeriformes,2025-02-14T15:39,HUMAN_OBSERVATION,-20.102102,-43.484036,Minas Gerais,iNaturalist research-grade observations,filipeprates,6,658489.4831869656,7776499.277339172
5686775554,"Eupetomena macroura (J.F.Gmelin, 1788)",Trochilidae,Apodiformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,3,657766.2083815779,7831364.345306104
5329642561,"Ramphastos toco P.L.S.Müller, 1776",Ramphastidae,Piciformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,10,308211.5650104912,7751386.47036794
5513696589,"Serpophaga subcristata (Vieillot, 1817)",Tyrannidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,8,657766.2083815779,7831364.345306104
5069999730,"Cranioleuca pallida (Wied-Neuwied, 1831)",Furnariidae,Passeriformes,2025-02-14T17:38,HUMAN_OBSERVATION,-20.100847,-43.486161,Minas Gerais,iNaturalist research-grade observations,filipeprates,10,658268.542787517,7776640.214214385
5326374136,"Thamnophilus doliatus (Linnaeus, 1764)",Thamnophilidae,Passeriformes,2024-02-14,HUMAN_OBSERVATION,-20.342585,-46.859455,Minas Gerais,,obsr4596723,8,305889.53092472994,7749512.258980958
5311737952,"Lepidocolaptes angustirostris (Vieillot, 1818)",Furnariidae,Passeriformes,2024-12-08,HUMAN_OBSERVATION,-20.343323,-46.847748,Minas Gerais,,obsr3387929,4,307112.8778519528,7749444.309124844
5310993631,"Phacellodomus rufifrons (Wied-Neuwied, 1821)",Furnariidae,Passeriformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,10,308093.49329704023,7750641.770944715
5164060384,"Leptodon cayanensis (Latham, 1790)",Accipitridae,Accipitriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,10,658080.9597998535,7777023.389103258
5553373194,"Cyanocorax chrysops (Vieillot, 1818)",Corvidae,Passeriformes,2022-10-12,HUMAN_OBSERVATION,-20.317621,-46.837254,Minas Gerais,,obsr3010636,3,308176.9266879465,7752301.970744232
5187711896,"Sicalis flaveola (Linnaeus, 1766)",Thraupidae,Passeriformes,2025-05-16T08:07,HUMAN_OBSERVATION,-19.522497,-43.729794,Minas Gerais,iNaturalist research-grade observations,Túlio Torres,7,633274.7766454787,7840864.027160503
5534157632,"Campephilus melanoleucos (J.F.Gmelin, 1788)",Picidae,Piciformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,7,308093.49329704023,7750641.770944715
5828680320,"Furnarius rufus (Gmelin, 1788)",Furnariidae,Passeriformes,2022-09-30T08:24,HUMAN_OBSERVATION,-19.522214,-43.738267,Minas Gerais,iNaturalist research-grade observations,Túlio Torres,9,632385.8754813846,7840901.914424796
5622427664,"Columbina squammata (R.Lesson, 1831)",Columbidae,Columbiformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,3,308211.5650104912,7751386.47036794
5415311651,"Volatinia jacarina (Linnaeus, 1766)",Thraupidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,3,657766.2083815779,7831364.345306104
3745700166,"Sicalis citrina citrina Pelzeln, 1870",Thraupidae,Passeriformes,1973-12-11,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Otávio Cardozo de Oliveira,7,631715.4776308604,7841859.0227122335
5230106407,"Penelope obscura Temminck, 1815",Cracidae,Galliformes,2025-07-08T06:21,HUMAN_OBSERVATION,-20.096017,-43.488166,Minas Gerais,iNaturalist research-grade observations,bzyborski,7,658063.7358526506,7777176.754051408
2248726308,BOLD:AAI4475,Furnariidae,Passeriformes,2003-05-14,MATERIAL_SAMPLE,-19.5,-43.73333,Minas Gerais,,Beatriz Aquino Ribeiro,5,632922.1064590478,7843356.631054478
5394969918,"Dryobates spilogaster (Wagler, 1827)",Picidae,Piciformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,10,308093.49329704023,7750641.770944715
5070140501,"Herpsilochmus atricapillus Pelzeln, 1868",Thamnophilidae,Passeriformes,2025-02-15T10:15,HUMAN_OBSERVATION,-20.096043,-43.487711,Minas Gerais,iNaturalist research-grade observations,filipeprates,9,658111.2889411483,7777173.444557643
5070019822,"Tyrannus melancholicus Vieillot, 1819",Tyrannidae,Passeriformes,2025-02-14T17:35,HUMAN_OBSERVATION,-20.100498,-43.48444,Minas Gerais,iNaturalist research-grade observations,filipeprates,8,658448.8530778587,7776677.209978745
3170952553,"Tachycineta leucorrhoa (Vieillot, 1817)",Hirundinidae,Passeriformes,2020-07-31,HUMAN_OBSERVATION,-20.132963,-46.985428,Minas Gerais,,obsr280745,10,292456.88116714556,7772566.833727146
5164078322,"Cyclarhis gujanensis (Gmelin, 1789)",Vireonidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,9,658080.9597998535,7777023.389103258
5601093404,"Coragyps atratus (Bechstein, 1793)",Cathartidae,Accipitriformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,10,308093.49329704023,7750641.770944715
5301979897,"Hemitriccus nidipendulus (Wied-Neuwied, 1831)",Tyrannidae,Passeriformes,2024-01-29,HUMAN_OBSERVATION,-20.097414,-43.485508,Minas Gerais,,obsr553166,6,658340.2773092568,7777019.596048903
3745700556,"Chlorostilbon lucidus (Shaw, 1812)",Trochilidae,Apodiformes,1974-07-04,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Ivan Sazima,5,631715.4776308604,7841859.0227122335
5401571315,"Alipiopsitta xanthops (Spix, 1824)",Psittacidae,Psittaciformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,3,308093.49329704023,7750641.770944715
5336488407,"Pygochelidon cyanoleuca (Vieillot, 1817)",Hirundinidae,Passeriformes,2024-01-06,HUMAN_OBSERVATION,-20.097754,-43.48859,Minas Gerais,,obsr1883460,1,658017.6551628779,7776984.886085302
5070061521,"Sirystes sibilator (Vieillot, 1818)",Tyrannidae,Passeriformes,2025-02-15T09:14,HUMAN_OBSERVATION,-20.096946,-43.48877,Minas Gerais,iNaturalist research-grade observations,filipeprates,2,657999.6436243807,7777074.494922421
3220904868,"Ramphastos toco P.L.S.Müller, 1776",Ramphastidae,Piciformes,2020-02-23,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1211577,2,307056.24726230686,7749446.884850265
5393897833,"Synallaxis frontalis Pelzeln, 1859",Furnariidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,5,308211.5650104912,7751386.47036794
5641238431,"Antrostomus rufus (Boddaert, 1783)",Caprimulgidae,Caprimulgiformes,2022-09-24,HUMAN_OBSERVATION,-20.326532,-46.838318,Minas Gerais,,obsr3010636,2,308076.80449337716,7751314.217516895
5390183222,"Asemospiza fuliginosa (Wied-Neuwied, 1830)",Thraupidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.635796,-43.524536,Minas Gerais,,obsr1359206,9,654706.437249784,7828151.197953573
5413315457,"Vanellus chilensis (Molina, 1782)",Charadriidae,Charadriiformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,4,308093.49329704023,7750641.770944715
4653308806,"Forpus xanthopterygius (Spix, 1824)",Psittacidae,Psittaciformes,2023-11-05,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,4,305693.68330693664,7749238.22244161
3176947575,"Alopochelidon fucata (Temminck, 1822)",Hirundinidae,Passeriformes,2020-07-31,HUMAN_OBSERVATION,-20.132963,-46.985428,Minas Gerais,,obsr280745,10,292456.88116714556,7772566.833727146
3745699347,"Microspingus cinereus (Bonaparte, 1850)",Thraupidae,Passeriformes,1976-09-24,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Luiz Otávio Marcondes Machado,7,631715.4776308604,7841859.0227122335
5375148903,"Aratinga auricapillus (Kuhl, 1820)",Psittacidae,Psittaciformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,4,308211.5650104912,7751386.47036794
3745700194,"Turdus leucomelas Vieillot, 1818",Turdidae,Passeriformes,1973-07-25,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Antônio Corrêa Filho,3,631715.4776308604,7841859.0227122335
4635159051,"Megarynchus pitangua (Linnaeus, 1766)",Tyrannidae,Passeriformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,4,305693.68330693664,7749238.22244161
3745700063,"Basileuterus culicivorus hypoleucus Bonaparte, 1850",Parulidae,Passeriformes,1974-02-10,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Antônio Corrêa Filho,10,631715.4776308604,7841859.0227122335
5569700043,"Coragyps atratus (Bechstein, 1793)",Cathartidae,Accipitriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,8,657766.2083815779,7831364.345306104
5618335768,"Thraupis sayaca (Linnaeus, 1766)",Thraupidae,Passeriformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr3387929,3,306135.2109768133,7749553.67220656
2722910746,"Myiarchus ferox (Gmelin, 1789)",Tyrannidae,Passeriformes,2016-10-14,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,10,632548.598389779,7840098.72007939
5230863633,"Hirundinea ferruginea (Gmelin, 1788)",Tyrannidae,Passeriformes,2025-07-08T16:06,HUMAN_OBSERVATION,-20.097682,-43.488278,Minas Gerais,iNaturalist research-grade observations,bzyborski,8,658050.352803752,7776992.559995517
5840487559,"Pyriglena leucoptera (Vieillot, 1818)",Thamnophilidae,Passeriformes,2025-08-30,HUMAN_OBSERVATION,-20.102038,-43.493193,Minas Gerais,iNaturalist research-grade observations,Gabriel CAUCANAS,1,657532.0401334207,7776515.044530887
3193719301,"Cariama cristata (Linnaeus, 1766)",Cariamidae,Cariamiformes,2020-07-31,HUMAN_OBSERVATION,-20.132963,-46.985428,Minas Gerais,,obsr280745,9,292456.88116714556,7772566.833727146
3745700096,"Synallaxis albescens Temminck, 1823",Furnariidae,Passeriformes,1974-02-07,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Otávio Cardozo de Oliveira,10,631715.4776308604,7841859.0227122335
2726629067,"Microspingus cinereus (Bonaparte, 1850)",Thraupidae,Passeriformes,2016-10-15,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,2,632548.598389779,7840098.72007939
5630551060,"Tachycineta albiventer (Boddaert, 1783)",Hirundinidae,Passeriformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr3387929,7,306135.2109768133,7749553.67220656
5347865968,"Brotogeris chiriri (Vieillot, 1818)",Psittacidae,Psittaciformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr2661064,9,306135.2109768133,7749553.67220656
2192448414,"Coragyps atratus (Bechstein, 1793)",Cathartidae,Accipitriformes,2011-10-04,HUMAN_OBSERVATION,-19.514063,-43.748962,Minas Gerais,,obsr486435,10,631270.1569603512,7841812.249075267
5164040374,"Tangara palmarum (Wied-Neuwied, 1821)",Thraupidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,3,658080.9597998535,7777023.389103258
3219041005,"Columbina squammata (R.Lesson, 1831)",Columbidae,Columbiformes,2020-02-23,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1211577,6,307056.24726230686,7749446.884850265
5354144141,"Schiffornis virescens (Lafresnaye, 1838)",Cotingidae,Passeriformes,2024-01-29,HUMAN_OBSERVATION,-20.097414,-43.485508,Minas Gerais,,obsr1426674,3,658340.2773092568,7777019.596048903
5437968898,"Ardea ibis Linnaeus, 1758",Ardeidae,Pelecaniformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr2661064,10,306135.2109768133,7749553.67220656
5514645221,"Molothrus bonariensis (Gmelin, 1789)",Icteridae,Passeriformes,2024-02-03,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,8,657766.2083815779,7831364.345306104
4823030442,"Chiroxiphia Cabanis, 1847",Pipridae,Passeriformes,2023-11-05,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,2,305693.68330693664,7749238.22244161
5164002324,"Myiarchus ferox (Gmelin, 1789)",Tyrannidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,2,658080.9597998535,7777023.389103258
5163995394,"Furnarius figulus (Lichtenstein, 1823)",Furnariidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,2,658080.9597998535,7777023.389103258
5551073884,"Ramphastos toco P.L.S.Müller, 1776",Ramphastidae,Piciformes,2024-09-18,HUMAN_OBSERVATION,-19.525393,-43.744305,Minas Gerais,,obsr672526,8,631749.6884359182,7840554.73119658
5368943341,"Cariama cristata (Linnaeus, 1766)",Cariamidae,Cariamiformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,7,308211.5650104912,7751386.47036794
5070126537,"Penelope obscura Temminck, 1815",Cracidae,Galliformes,2025-02-15T15:29,HUMAN_OBSERVATION,-20.097759,-43.48904,Minas Gerais,iNaturalist research-grade observations,filipeprates,4,657970.5943340103,7776984.759203481
5070076609,"Trogon surrucura Vieillot, 1817",Trogonidae,Trogoniformes,2025-02-15T09:51,HUMAN_OBSERVATION,-20.098387,-43.489019,Minas Gerais,iNaturalist research-grade observations,filipeprates,1,657972.1601874239,7776915.225457409
3745699580,"Colaptes campestris (Vieillot, 1818)",Picidae,Piciformes,1973-07-21,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Ivan Sazima,4,631715.4776308604,7841859.0227122335
2725065807,"Cyanocorax cristatellus (Temminck, 1823)",Corvidae,Passeriformes,2016-10-15,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,9,632548.598389779,7840098.72007939
5070026902,"Thraupis palmarum (Wied-Neuwied, 1821)",Thraupidae,Passeriformes,2025-02-14T15:12,HUMAN_OBSERVATION,-20.0979,-43.48914,Minas Gerais,iNaturalist research-grade observations,filipeprates,3,657959.9960331804,7776969.246573906
5164094336,"Drymophila caudata (P.L.Sclater, 1855)",Thamnophilidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,10,658080.9597998535,7777023.389103258
5442899927,"Sporophila leucoptera (Vieillot, 1817)",Thraupidae,Passeriformes,2024-02-03,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,9,657766.2083815779,7831364.345306104
5500202600,"Pygochelidon cyanoleuca (Vieillot, 1817)",Hirundinidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,10,308211.5650104912,7751386.47036794
3238154391,"Syrigma sibilatrix (Temminck, 1824)",Ardeidae,Pelecaniformes,2020-02-22,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1127182,9,307056.24726230686,7749446.884850265
5828835926,"Daptrius Vieillot, 1816",Falconidae,Falconiformes,2022-09-15T16:44,HUMAN_OBSERVATION,-19.519362,-43.743161,Minas Gerais,iNaturalist research-grade observations,Túlio Torres,1,631874.6276733807,7841221.3318247255
5353014881,"Turdus leucomelas Vieillot, 1818",Turdidae,Passeriformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,2,308093.49329704023,7750641.770944715
5531503604,"Embernagra platensis (J.F.Gmelin, 1789)",Thraupidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,2,657766.2083815779,7831364.345306104
5561631252,"Aratinga auricapillus (Kuhl, 1820)",Psittacidae,Psittaciformes,2024-12-08,HUMAN_OBSERVATION,-20.343323,-46.847748,Minas Gerais,,obsr3387929,1,307112.8778519528,7749444.309124844
5436172305,"Chaetura meridionalis Hellmayr, 1907",Apodidae,Apodiformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,6,657766.2083815779,7831364.345306104
5840369504,"Mionectes rufiventris Cabanis, 1846",Tyrannidae,Passeriformes,2025-08-30T13:47,HUMAN_OBSERVATION,-20.104299,-43.493156,Minas Gerais,iNaturalist research-grade observations,Gabriel CAUCANAS,6,657533.6462177858,7776264.737813851
5390183224,"Melanerpes candidus (Otto, 1796)",Picidae,Piciformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,9,657766.2083815779,7831364.345306104
5153575682,"Tersina viridis (Illiger, 1811)",Thraupidae,Passeriformes,2025-02-14T17:16,HUMAN_OBSERVATION,-20.101795,-43.484617,Minas Gerais,iNaturalist research-grade observations,filipeprates,10,658429.0394617053,7776533.81198038
5533478382,"Zonotrichia capensis (P.L.S.Müller, 1776)",Passerellidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,4,308211.5650104912,7751386.47036794
3745699986,"Mimus saturninus (Lichtenstein, 1823)",Mimidae,Passeriformes,1974-02-08,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Otávio Cardozo de Oliveira,2,631715.4776308604,7841859.0227122335
5579296193,"Volatinia jacarina (Linnaeus, 1766)",Thraupidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,1,308211.5650104912,7751386.47036794
5164027493,"Mackenziaena leachii (Such, 1825)",Thamnophilidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,8,658080.9597998535,7777023.389103258
5583871446,"Fluvicola nengeta (Linnaeus, 1766)",Tyrannidae,Passeriformes,2024-02-14,HUMAN_OBSERVATION,-20.342585,-46.859455,Minas Gerais,,obsr4596723,1,305889.53092472994,7749512.258980958
5484858993,"Sporophila caerulescens (Vieillot, 1823)",Thraupidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,3,308211.5650104912,7751386.47036794
5413973094,"Troglodytes musculus J.F.Naumann, 1823",Troglodytidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.643545,-43.52514,Minas Gerais,,obsr1359206,4,654635.6731366977,7827294.054843359
5449120471,"Athene cunicularia (Molina, 1782)",Strigidae,Strigiformes,2024-12-07,HUMAN_OBSERVATION,-20.339453,-46.83927,Minas Gerais,,obsr2661064,3,307993.3496410668,7749882.654024154
5407987205,"Megarynchus pitangua (Linnaeus, 1766)",Tyrannidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,8,308211.5650104912,7751386.47036794
5513041855,"Turdus leucomelas Vieillot, 1818",Turdidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,10,308211.5650104912,7751386.47036794
5164071325,"Formicivora serrana (Hellmayr, 1929)",Thamnophilidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,5,658080.9597998535,7777023.389103258
5164058447,"Columbina squammata (R.Lesson, 1831)",Columbidae,Columbiformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,7,658080.9597998535,7777023.389103258
5376435859,"Automolus leucophthalmus (Wied-Neuwied, 1821)",Furnariidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.643545,-43.52514,Minas Gerais,,obsr1359206,9,654635.6731366977,7827294.054843359
5070033273,"Ramphastos toco P.L.S.Müller, 1776",Ramphastidae,Piciformes,2025-02-15T06:08,HUMAN_OBSERVATION,-20.10183,-43.501137,Minas Gerais,iNaturalist research-grade observations,filipeprates,5,656701.5803154897,7776545.558233792
3745699795,"Synallaxis spixi P.L.Sclater, 1856",Furnariidae,Passeriformes,1974-12-10,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Otávio Cardozo de Oliveira,10,631715.4776308604,7841859.0227122335
5517679535,"Camptostoma obsoletum (Temminck, 1824)",Tyrannidae,Passeriformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,6,308093.49329704023,7750641.770944715
5593815911,"Colibri serrirostris (Vieillot, 1816)",Trochilidae,Apodiformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,9,308093.49329704023,7750641.770944715
5299846737,"Myiozetetes similis (Spix, 1825)",Tyrannidae,Passeriformes,2024-02-14,HUMAN_OBSERVATION,-20.342585,-46.859455,Minas Gerais,,obsr4596723,7,305889.53092472994,7749512.258980958
4738580226,"Todirostrum cinereum (Linnaeus, 1766)",Tyrannidae,Passeriformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,2,305693.68330693664,7749238.22244161
