gbifID,scientificName,family,order,eventDate,basisOfRecord,decimalLatitude,decimalLongitude,stateProvince,datasetName,recordedBy,n_individuals
5394969918,"Dryobates spilogaster (Wagler, 1827)",Picidae,Piciformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,10
5164148407,"Mimus saturninus (Lichtenstein, 1823)",Mimidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,2
5370060216,"Passer domesticus (Linnaeus, 1758)",Passeridae,Passeriformes,2024-12-07,HUMAN_OBSERVATION,-20.339453,-46.83927,Minas Gerais,,obsr2661064,8
5070140501,"Herpsilochmus atricapillus Pelzeln, 1868",Thamnophilidae,Passeriformes,2025-02-15T10:15,HUMAN_OBSERVATION,-20.096043,-43.487711,Minas Gerais,iNaturalist research-grade observations,filipeprates,9
5070019822,"Tyrannus melancholicus Vieillot, 1819",Tyrannidae,Passeriformes,2025-02-14T17:35,HUMAN_OBSERVATION,-20.100498,-43.48444,Minas Gerais,iNaturalist research-grade observations,filipeprates,8
3170952553,"Tachycineta leucorrhoa (Vieillot, 1817)",Hirundinidae,Passeriformes,2020-07-31,HUMAN_OBSERVATION,-20.132963,-46.985428,Minas Gerais,,obsr280745,10
5593878837,"Zonotrichia capensis (P.L.S.Müller, 1776)",Passerellidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,5
3745700173,"Pseudoleistes guirahuro (Vieillot, 1819)",Icteridae,Passeriformes,1973-07-23,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Otávio Cardozo de Oliveira,10
5469141415,"Coragyps atratus (Bechstein, 1793)",Cathartidae,Accipitriformes,2024-12-07,HUMAN_OBSERVATION,-20.339453,-46.83927,Minas Gerais,,obsr3387929,1
5164078322,"Cyclarhis gujanensis (Gmelin, 1789)",Vireonidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,9
5601093404,"Coragyps atratus (Bechstein, 1793)",Cathartidae,Accipitriformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,10
5301979897,"Hemitriccus nidipendulus (Wied-Neuwied, 1831)",Tyrannidae,Passeriformes,2024-01-29,HUMAN_OBSERVATION,-20.097414,-43.485508,Minas Gerais,,obsr553166,6
5466408001,"Pseudoleistes guirahuro (Vieillot, 1819)",Icteridae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,2
3745700556,"Chlorostilbon lucidus (Shaw, 1812)",Trochilidae,Apodiformes,1974-07-04,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Ivan Sazima,5
5401571315,"Alipiopsitta xanthops (Spix, 1824)",Psittacidae,Psittaciformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,3
5336488407,"Pygochelidon cyanoleuca (Vieillot, 1817)",Hirundinidae,Passeriformes,2024-01-06,HUMAN_OBSERVATION,-20.097754,-43.48859,Minas Gerais,,obsr1883460,1
5070061521,"Sirystes sibilator (Vieillot, 1818)",Tyrannidae,Passeriformes,2025-02-15T09:14,HUMAN_OBSERVATION,-20.096946,-43.48877,Minas Gerais,iNaturalist research-grade observations,filipeprates,2
3220904868,"Ramphastos toco P.L.S.Müller, 1776",Ramphastidae,Piciformes,2020-02-23,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1211577,2
5393897833,"Synallaxis frontalis Pelzeln, 1859",Furnariidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,5
5641238431,"Antrostomus rufus (Boddaert, 1783)",Caprimulgidae,Caprimulgiformes,2022-09-24,HUMAN_OBSERVATION,-20.326532,-46.838318,Minas Gerais,,obsr3010636,2
5390183222,"Asemospiza fuliginosa (Wied-Neuwied, 1830)",Thraupidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.635796,-43.524536,Minas Gerais,,obsr1359206,9
5413315457,"Vanellus chilensis (Molina, 1782)",Charadriidae,Charadriiformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,4
3218711333,"Pitangus sulphuratus (Linnaeus, 1766)",Tyrannidae,Passeriformes,2020-02-23,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1127182,7
5327368681,"Myiozetetes cayanensis (Linnaeus, 1766)",Tyrannidae,Passeriformes,2024-01-29,HUMAN_OBSERVATION,-20.097414,-43.485508,Minas Gerais,,obsr553166,3
4653308806,"Forpus xanthopterygius (Spix, 1824)",Psittacidae,Psittaciformes,2023-11-05,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,4
5332798824,"Rostrhamus sociabilis (Vieillot, 1817)",Accipitridae,Accipitriformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr2661064,1
3176947575,"Alopochelidon fucata (Temminck, 1822)",Hirundinidae,Passeriformes,2020-07-31,HUMAN_OBSERVATION,-20.132963,-46.985428,Minas Gerais,,obsr280745,10
5602025893,"Machetornis rixosa (Vieillot, 1819)",Tyrannidae,Passeriformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr3387929,9
3745699347,"Microspingus cinereus (Bonaparte, 1850)",Thraupidae,Passeriformes,1976-09-24,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Luiz Otávio Marcondes Machado,7
5375148903,"Aratinga auricapillus (Kuhl, 1820)",Psittacidae,Psittaciformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,4
3745700194,"Turdus leucomelas Vieillot, 1818",Turdidae,Passeriformes,1973-07-25,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Antônio Corrêa Filho,3
3247456370,"Aratinga auricapillus (Kuhl, 1820)",Psittacidae,Psittaciformes,2020-02-22,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1127182,8
3228190279,"Brotogeris chiriri (Vieillot, 1818)",Psittacidae,Psittaciformes,2020-02-22,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1127182,1
4635159051,"Megarynchus pitangua (Linnaeus, 1766)",Tyrannidae,Passeriformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,4
3745700063,"Basileuterus culicivorus hypoleucus Bonaparte, 1850",Parulidae,Passeriformes,1974-02-10,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Antônio Corrêa Filho,10
5569700043,"Coragyps atratus (Bechstein, 1793)",Cathartidae,Accipitriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,8
5618335768,"Thraupis sayaca (Linnaeus, 1766)",Thraupidae,Passeriformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr3387929,3
2722910746,"Myiarchus ferox (Gmelin, 1789)",Tyrannidae,Passeriformes,2016-10-14,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,10
5230863633,"Hirundinea ferruginea (Gmelin, 1788)",Tyrannidae,Passeriformes,2025-07-08T16:06,HUMAN_OBSERVATION,-20.097682,-43.488278,Minas Gerais,iNaturalist research-grade observations,bzyborski,8
5840487559,"Pyriglena leucoptera (Vieillot, 1818)",Thamnophilidae,Passeriformes,2025-08-30,HUMAN_OBSERVATION,-20.102038,-43.493193,Minas Gerais,iNaturalist research-grade observations,Gabriel CAUCANAS,1
3193719301,"Cariama cristata (Linnaeus, 1766)",Cariamidae,Cariamiformes,2020-07-31,HUMAN_OBSERVATION,-20.132963,-46.985428,Minas Gerais,,obsr280745,9
3745700065,"Basileuterus culicivorus hypoleucus Bonaparte, 1850",Parulidae,Passeriformes,1974-02-10,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Antônio Corrêa Filho,2
3745700096,"Synallaxis albescens Temminck, 1823",Furnariidae,Passeriformes,1974-02-07,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Otávio Cardozo de Oliveira,10
2726629067,"Microspingus cinereus (Bonaparte, 1850)",Thraupidae,Passeriformes,2016-10-15,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,2
5348891423,"Penelope obscura Temminck, 1815",Cracidae,Galliformes,2024-01-29,HUMAN_OBSERVATION,-20.097754,-43.48859,Minas Gerais,,obsr1426674,9
5630551060,"Tachycineta albiventer (Boddaert, 1783)",Hirundinidae,Passeriformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr3387929,7
5329042530,"Gubernetes yetapa (Vieillot, 1818)",Tyrannidae,Passeriformes,2024-02-03,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,7
4768129366,"Anumbius annumbi (Vieillot, 1817)",Furnariidae,Passeriformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,4
5347865968,"Brotogeris chiriri (Vieillot, 1818)",Psittacidae,Psittaciformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr2661064,9
3745699942,"Embernagra longicauda Strickland, 1844",Thraupidae,Passeriformes,1974-04-08,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Otávio Cardozo de Oliveira,2
3223721039,"Patagioenas picazuro (Temminck, 1813)",Columbidae,Columbiformes,2020-02-23,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1211577,3
2192448414,"Coragyps atratus (Bechstein, 1793)",Cathartidae,Accipitriformes,2011-10-04,HUMAN_OBSERVATION,-19.514063,-43.748962,Minas Gerais,,obsr486435,10
5164052515,"Knipolegus nigerrimus (Vieillot, 1818)",Tyrannidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,4
5329228103,"Icterus jamacaii (Gmelin, 1788)",Icteridae,Passeriformes,2024-02-03,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,9
5164040374,"Tangara palmarum (Wied-Neuwied, 1821)",Thraupidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,3
3219041005,"Columbina squammata (R.Lesson, 1831)",Columbidae,Columbiformes,2020-02-23,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1211577,6
5354144141,"Schiffornis virescens (Lafresnaye, 1838)",Cotingidae,Passeriformes,2024-01-29,HUMAN_OBSERVATION,-20.097414,-43.485508,Minas Gerais,,obsr1426674,3
3220878230,"Sicalis flaveola (Linnaeus, 1766)",Thraupidae,Passeriformes,2020-02-23,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1127182,9
5437968898,"Ardea ibis Linnaeus, 1758",Ardeidae,Pelecaniformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr2661064,10
5514645221,"Molothrus bonariensis (Gmelin, 1789)",Icteridae,Passeriformes,2024-02-03,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,8
4823030442,"Chiroxiphia Cabanis, 1847",Pipridae,Passeriformes,2023-11-05,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,2
5164002324,"Myiarchus ferox (Gmelin, 1789)",Tyrannidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,2
5163995394,"Furnarius figulus (Lichtenstein, 1823)",Furnariidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,2
5551073884,"Ramphastos toco P.L.S.Müller, 1776",Ramphastidae,Piciformes,2024-09-18,HUMAN_OBSERVATION,-19.525393,-43.744305,Minas Gerais,,obsr672526,8
5368943341,"Cariama cristata (Linnaeus, 1766)",Cariamidae,Cariamiformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,7
4734671920,"Forpus xanthopterygius (Spix, 1824)",Psittacidae,Psittaciformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,3
5070126537,"Penelope obscura Temminck, 1815",Cracidae,Galliformes,2025-02-15T15:29,HUMAN_OBSERVATION,-20.097759,-43.48904,Minas Gerais,iNaturalist research-grade observations,filipeprates,4
5070076609,"Trogon surrucura Vieillot, 1817",Trogonidae,Trogoniformes,2025-02-15T09:51,HUMAN_OBSERVATION,-20.098387,-43.489019,Minas Gerais,iNaturalist research-grade observations,filipeprates,1
3745699580,"Colaptes campestris (Vieillot, 1818)",Picidae,Piciformes,1973-07-21,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Ivan Sazima,4
2725065807,"Cyanocorax cristatellus (Temminck, 1823)",Corvidae,Passeriformes,2016-10-15,HUMAN_OBSERVATION,-19.52946,-43.73666,Minas Gerais,,obsr3541,9
5523600289,"Sicalis luteola (Sparrman, 1789)",Thraupidae,Passeriformes,2024-12-07,HUMAN_OBSERVATION,-20.339453,-46.83927,Minas Gerais,,obsr2661064,4
5685024028,"Pitangus sulphuratus (Linnaeus, 1766)",Tyrannidae,Passeriformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr3387929,4
3223604345,"Ramphastos toco P.L.S.Müller, 1776",Ramphastidae,Piciformes,2020-02-23,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1127182,2
5070026902,"Thraupis palmarum (Wied-Neuwied, 1821)",Thraupidae,Passeriformes,2025-02-14T15:12,HUMAN_OBSERVATION,-20.0979,-43.48914,Minas Gerais,iNaturalist research-grade observations,filipeprates,3
5164094336,"Drymophila caudata (P.L.Sclater, 1855)",Thamnophilidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,10
5164093398,"Tolmomyias sulphurescens (Spix, 1825)",Tyrannidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,7
5442899927,"Sporophila leucoptera (Vieillot, 1817)",Thraupidae,Passeriformes,2024-02-03,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,9
3745700130,"Cissopis leverianus (J.F.Gmelin, 1788)",Thraupidae,Passeriformes,1973-10-28,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Otávio Cardozo de Oliveira,1
5500202600,"Pygochelidon cyanoleuca (Vieillot, 1817)",Hirundinidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,10
3238154391,"Syrigma sibilatrix (Temminck, 1824)",Ardeidae,Pelecaniformes,2020-02-22,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1127182,9
5828835926,"Daptrius Vieillot, 1816",Falconidae,Falconiformes,2022-09-15T16:44,HUMAN_OBSERVATION,-19.519362,-43.743161,Minas Gerais,iNaturalist research-grade observations,Túlio Torres,1
5353014881,"Turdus leucomelas Vieillot, 1818",Turdidae,Passeriformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,2
5531503604,"Embernagra platensis (J.F.Gmelin, 1789)",Thraupidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,2
5561631252,"Aratinga auricapillus (Kuhl, 1820)",Psittacidae,Psittaciformes,2024-12-08,HUMAN_OBSERVATION,-20.343323,-46.847748,Minas Gerais,,obsr3387929,1
5164147380,"Campephilus robustus (M.H.K.Lichtenstein, 1818)",Picidae,Piciformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,6
5346029558,"Sporophila nigricollis (Vieillot, 1823)",Thraupidae,Passeriformes,2024-01-29,HUMAN_OBSERVATION,-20.098928,-43.49928,Minas Gerais,,obsr1426674,9
5163996389,"Aramides saracura (Spix, 1825)",Rallidae,Gruiformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,10
3745700157,"Cypsnagra hirundinacea (R.Lesson, 1831)",Thraupidae,Passeriformes,1973-12-14,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Otávio Cardozo de Oliveira,7
5386895782,"Eupsittula aurea (J.F.Gmelin, 1788)",Psittacidae,Psittaciformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,3
5436172305,"Chaetura meridionalis Hellmayr, 1907",Apodidae,Apodiformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,6
5840369504,"Mionectes rufiventris Cabanis, 1846",Tyrannidae,Passeriformes,2025-08-30T13:47,HUMAN_OBSERVATION,-20.104299,-43.493156,Minas Gerais,iNaturalist research-grade observations,Gabriel CAUCANAS,6
5390183224,"Melanerpes candidus (Otto, 1796)",Picidae,Piciformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,9
5153575682,"Tersina viridis (Illiger, 1811)",Thraupidae,Passeriformes,2025-02-14T17:16,HUMAN_OBSERVATION,-20.101795,-43.484617,Minas Gerais,iNaturalist research-grade observations,filipeprates,10
5533478382,"Zonotrichia capensis (P.L.S.Müller, 1776)",Passerellidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,4
3745699986,"Mimus saturninus (Lichtenstein, 1823)",Mimidae,Passeriformes,1974-02-08,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Otávio Cardozo de Oliveira,2
5579296193,"Volatinia jacarina (Linnaeus, 1766)",Thraupidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,1
5164027493,"Mackenziaena leachii (Such, 1825)",Thamnophilidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,8
5472637394,"Ardea alba Linnaeus, 1758",Ardeidae,Pelecaniformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr2661064,2
5583871446,"Fluvicola nengeta (Linnaeus, 1766)",Tyrannidae,Passeriformes,2024-02-14,HUMAN_OBSERVATION,-20.342585,-46.859455,Minas Gerais,,obsr4596723,1
5484858993,"Sporophila caerulescens (Vieillot, 1823)",Thraupidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,3
5413973094,"Troglodytes musculus J.F.Naumann, 1823",Troglodytidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.643545,-43.52514,Minas Gerais,,obsr1359206,4
5325113903,"Jacana jacana (Linnaeus, 1766)",Jacanidae,Charadriiformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr2661064,10
5583843179,"Ardea ibis Linnaeus, 1758",Ardeidae,Pelecaniformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr3387929,6
5449120471,"Athene cunicularia (Molina, 1782)",Strigidae,Strigiformes,2024-12-07,HUMAN_OBSERVATION,-20.339453,-46.83927,Minas Gerais,,obsr2661064,3
5407987205,"Megarynchus pitangua (Linnaeus, 1766)",Tyrannidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,8
5513041855,"Turdus leucomelas Vieillot, 1818",Turdidae,Passeriformes,2024-07-16,HUMAN_OBSERVATION,-20.325893,-46.83702,Minas Gerais,,obsr2661064,10
5342114630,"Brotogeris chiriri (Vieillot, 1818)",Psittacidae,Psittaciformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr3387929,5
3220035869,"Thraupis sayaca (Linnaeus, 1766)",Thraupidae,Passeriformes,2020-02-23,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1211577,2
5164071325,"Formicivora serrana (Hellmayr, 1929)",Thamnophilidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,5
4835497969,"Ramphastos toco P.L.S.Müller, 1776",Ramphastidae,Piciformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,6
5164058447,"Columbina squammata (R.Lesson, 1831)",Columbidae,Columbiformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,7
5376435859,"Automolus leucophthalmus (Wied-Neuwied, 1821)",Furnariidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.643545,-43.52514,Minas Gerais,,obsr1359206,9
5509808585,"Tachornis squamata (Cassin, 1853)",Apodidae,Apodiformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr3387929,9
5070033273,"Ramphastos toco P.L.S.Müller, 1776",Ramphastidae,Piciformes,2025-02-15T06:08,HUMAN_OBSERVATION,-20.10183,-43.501137,Minas Gerais,iNaturalist research-grade observations,filipeprates,5
5164072508,"Machetornis rixosa (Vieillot, 1819)",Tyrannidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,6
3745699795,"Synallaxis spixi P.L.Sclater, 1856",Furnariidae,Passeriformes,1974-12-10,PRESERVED_SPECIMEN,-19.513611,-43.744722,Minas Gerais,,Otávio Cardozo de Oliveira,10
5342703066,"Myiozetetes similis (Spix, 1825)",Tyrannidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,8
5517679535,"Camptostoma obsoletum (Temminck, 1824)",Tyrannidae,Passeriformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,6
5593815911,"Colibri serrirostris (Vieillot, 1816)",Trochilidae,Apodiformes,2024-07-18,HUMAN_OBSERVATION,-20.332607,-46.83823,Minas Gerais,,obsr2661064,9
4728239777,"Chiroxiphia Cabanis, 1847",Pipridae,Passeriformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,5
5164034472,"Tangara palmarum (Wied-Neuwied, 1821)",Thraupidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,2
5299846737,"Myiozetetes similis (Spix, 1825)",Tyrannidae,Passeriformes,2024-02-14,HUMAN_OBSERVATION,-20.342585,-46.859455,Minas Gerais,,obsr4596723,7
4738580226,"Todirostrum cinereum (Linnaeus, 1766)",Tyrannidae,Passeriformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,2
5714205923,"Pygochelidon cyanoleuca (Vieillot, 1817)",Hirundinidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,2
4730708552,"Pseudoleistes guirahuro (Vieillot, 1819)",Icteridae,Passeriformes,2023-11-03,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,7
5633205948,"Zonotrichia capensis (P.L.S.Müller, 1776)",Passerellidae,Passeriformes,2022-10-12,HUMAN_OBSERVATION,-20.317621,-46.837254,Minas Gerais,,obsr3010636,4
5164114469,"Colonia colonus (Vieillot, 1818)",Tyrannidae,Passeriformes,2025-05-08T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,7
5154233732,"Fluvicola nengeta (Linnaeus, 1766)",Tyrannidae,Passeriformes,2025-04-28,HUMAN_OBSERVATION,-20.349078,-46.843924,Minas Gerais,iNaturalist research-grade observations,Bianca Braga,4
5326602331,"Scytalopus petrophilus B.M.Whitney, Vasconcelos, Silveira & Pacheco, 2010",Rhinocryptidae,Passeriformes,2024-01-29,HUMAN_OBSERVATION,-20.097414,-43.485508,Minas Gerais,,obsr1426674,6
4634902688,"Pitangus sulphuratus (Linnaeus, 1766)",Tyrannidae,Passeriformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,1
5231552379,"Zonotrichia capensis (P.L.S.Müller, 1776)",Passerellidae,Passeriformes,2025-07-08T16:03,HUMAN_OBSERVATION,-20.098353,-43.488643,Minas Gerais,iNaturalist research-grade observations,bzyborski,5
5506898565,"Furnarius rufus (Gmelin, 1788)",Furnariidae,Passeriformes,2024-02-04,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,5
4670490210,"Sicalis flaveola (Linnaeus, 1766)",Thraupidae,Passeriformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,10
5332258078,"Patagioenas picazuro (Temminck, 1813)",Columbidae,Columbiformes,2024-12-08,HUMAN_OBSERVATION,-20.343323,-46.847748,Minas Gerais,,obsr3387929,2
5164083440,"Tangara cayana (Linnaeus, 1766)",Thraupidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,1
5366721678,"Daptrius Vieillot, 1816",Falconidae,Falconiformes,2024-01-07,HUMAN_OBSERVATION,-20.098928,-43.49928,Minas Gerais,,obsr1883460,10
5070131474,"Hemithraupis ruficapilla (Vieillot, 1818)",Thraupidae,Passeriformes,2025-02-15T09:45,HUMAN_OBSERVATION,-20.09848,-43.488959,Minas Gerais,iNaturalist research-grade observations,filipeprates,7
5405455188,"Cariama cristata (Linnaeus, 1766)",Cariamidae,Cariamiformes,2024-02-03,HUMAN_OBSERVATION,-19.606527,-43.495632,Minas Gerais,,obsr1359206,2
4674631635,"Camptostoma obsoletum (Temminck, 1824)",Tyrannidae,Passeriformes,2023-11-04,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,5
5638594248,"Patagioenas picazuro (Temminck, 1813)",Columbidae,Columbiformes,2024-12-07,HUMAN_OBSERVATION,-20.342236,-46.857098,Minas Gerais,,obsr3387929,6
5164134458,"Tangara cyanoventris (Vieillot, 1819)",Thraupidae,Passeriformes,2025-05-07T00:00,HUMAN_OBSERVATION,-20.097401,-43.487988,,,794562383,2
5341745671,"Thraupis sayaca (Linnaeus, 1766)",Thraupidae,Passeriformes,2024-01-29,HUMAN_OBSERVATION,-20.097754,-43.48859,Minas Gerais,,obsr1426674,10
5070086402,"Colonia colonus (Vieillot, 1818)",Tyrannidae,Passeriformes,2025-02-15T13:20,HUMAN_OBSERVATION,-20.097129,-43.488827,Minas Gerais,iNaturalist research-grade observations,filipeprates,2
4629698477,"Nystalus chacuru (Vieillot, 1816)",Bucconidae,Piciformes,2023-11-03,HUMAN_OBSERVATION,-20.34504,-46.86136,Minas Gerais,,obsr1149399,7
5448441941,"Athene cunicularia (Molina, 1782)",Strigidae,Strigiformes,2024-12-07,HUMAN_OBSERVATION,-20.339453,-46.83927,Minas Gerais,,obsr3387929,8
3221565939,"Eupetomena macroura (J.F.Gmelin, 1788)",Trochilidae,Apodiformes,2020-02-23,HUMAN_OBSERVATION,-20.343294,-46.84829,Minas Gerais,,obsr1211577,3
